"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Sale.Type","Sale.Condition","SalePrice"
905475520,30,"RL",,11515,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",8,"Norm","Norm","1Fam","1Story",4,5,1958,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","N","SBrkr",943,0,0,943,0,0,1,0,3,1,"Gd",5,"Min2",0,"NA","Detchd",1958,"Unf",1,308,"TA","TA","N",0,0,60,0,0,0,"NA","NA","NA",0,"WD ","Normal",90847.8810195495
909250200,70,"RL",69,4899,"Pave","NA","Reg","HLS","AllPub","Corner","Gtl",26,"Norm","Norm","1Fam","2Story",6,8,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",305,"Unf",0,450,755,"GasA","Ex","Y","SBrkr",755,755,0,1510,0,0,1,0,3,1,"TA",6,"Typ",0,"NA","Detchd",1920,"Unf",1,216,"TA","TA","Y",0,0,164,0,0,0,"NA","NA","NA",0,"WD ","Normal",181845.381145967
534401140,20,"RL",88,9680,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","Wd Sdng","Plywood","BrkFace",268,"TA","TA","CBlock","TA","TA","No","BLQ",1010,"Unf",0,500,1510,"GasA","Ex","Y","SBrkr",1510,0,0,1510,1,0,2,0,3,1,"Gd",6,"Typ",0,"NA","Attchd",1967,"RFn",2,517,"TA","TA","Y",0,40,0,0,204,0,"NA","GdPrv","NA",0,"WD ","Normal",239736.447076287
907285050,60,"RL",70,8750,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","2Story",7,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,880,880,"GasA","Ex","Y","SBrkr",909,807,0,1716,0,0,2,1,2,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"RFn",2,512,"TA","TA","Y",0,120,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",230400.7483188
908226120,50,"RL",60,12180,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1.5Fin",5,7,1938,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,585,585,"GasA","Gd","Y","FuseF",585,468,0,1053,0,0,1,1,2,1,"Ex",5,"Typ",0,"NA","NA",,"NA",0,0,"NA","NA","N",42,0,0,0,0,0,"NA","NA","NA",0,"WD ","Family",143462.730255594
528488100,20,"FV",62,7500,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",410,"Unf",0,811,1221,"GasA","Ex","Y","SBrkr",1221,0,0,1221,1,0,2,0,2,1,"Gd",6,"Typ",0,"NA","Attchd",2004,"RFn",2,400,"TA","TA","Y",0,113,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",204655.257326972
907131120,60,"RL",,9531,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",6,"Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",706,"Unf",0,88,794,"GasA","Ex","Y","SBrkr",882,914,0,1796,1,0,2,1,3,1,"TA",7,"Typ",0,"NA","Attchd",1998,"RFn",2,546,"TA","TA","Y",0,36,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",242243.020986892
528326110,60,"RL",,11000,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl",17,"Norm","Norm","1Fam","2Story",9,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",295,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,1519,1519,"GasA","Ex","Y","SBrkr",1533,639,0,2172,0,0,2,1,4,1,"Ex",8,"Typ",1,"TA","BuiltIn",2000,"RFn",3,687,"TA","TA","Y",162,153,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",345671.175915171
908276150,20,"RL",,8926,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",8,"Norm","Norm","1Fam","1Story",4,3,1956,1956,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","FuseA",960,0,0,960,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Basment",1956,"Unf",1,288,"TA","TA","Y",64,0,0,0,160,0,"NA","MnPrv","NA",0,"COD","Abnorml",124785.572401627
905451320,20,"RL",68,9571,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",739,"Unf",0,405,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1956,"Unf",1,596,"TA","TA","Y",44,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",154176.840072844
535354260,50,"RL",,12099,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1.5Fin",5,6,1953,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",198,"Unf",0,1018,1216,"GasA","Ex","Y","SBrkr",1216,0,512,1728,1,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1953,"Unf",1,371,"TA","TA","Y",200,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",178108.106563913
909281010,70,"RL",80,16560,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",7,"Norm","Norm","1Fam","2Story",6,8,1932,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",503,"Unf",0,449,952,"GasA","TA","Y","SBrkr",1170,1175,0,2345,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1932,"Unf",2,360,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",293998.999210229
534127170,20,"RL",,9156,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",20,"PosN","Norm","1Fam","1Story",6,7,1968,1968,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"GasA","Gd","Y","SBrkr",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1968,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",201386.938098291
527326130,20,"RL",,15611,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",20,"Norm","Norm","1Fam","1Story",5,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","ALQ",767,"LwQ",93,266,1126,"GasA","TA","Y","SBrkr",1126,0,0,1126,0,1,2,0,3,1,"Ex",6,"Typ",0,"NA","Attchd",1977,"RFn",2,540,"TA","TA","Y",180,0,0,0,0,0,"NA","NA","NA",0,"WD ","Abnorml",206436.247526001
914476430,20,"RL",82,11070,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",15,"Norm","Norm","1Fam","1Story",5,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",55,"Unf",0,1527,1582,"GasA","TA","Y","SBrkr",1595,0,0,1595,1,0,2,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1991,"Unf",2,672,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"COD","Abnorml",169833.382659028
527302175,20,"RL",48,17043,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",20,"Norm","Norm","1Fam","1Story",6,5,1979,1998,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","Gd","Fa","No","Unf",0,"Unf",0,1362,1362,"GasA","TA","Y","SBrkr",1586,0,0,1586,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1979,"Unf",2,435,"TA","TA","Y",192,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",215877.099805935
906201022,20,"RL",114,10357,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",23,"Feedr","Norm","1Fam","1Story",7,5,1990,1991,"Hip","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",738,"Unf",0,172,910,"GasA","Gd","Y","SBrkr",1442,0,0,1442,1,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1990,"Fin",2,719,"TA","TA","Y",0,244,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",206167.396238826
528240060,80,"RL",,7750,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","SLvl",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",353,"Unf",0,55,408,"GasA","Ex","Y","SBrkr",779,640,0,1419,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2002,"Fin",2,527,"TA","TA","Y",120,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",184100
528292070,60,"RL",,8755,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl",9,"RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",298,"Gd","TA","PConc","Gd","TA","No","ALQ",772,"Unf",0,220,992,"GasA","Ex","Y","SBrkr",1022,1038,0,2060,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"RFn",2,390,"TA","TA","Y",0,0,0,168,0,0,"NA","GdPrv","NA",0,"WD ","Normal",214000
534276290,20,"RL",,8339,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,7,1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Attchd",1959,"RFn",1,294,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","Shed",1200,"WD ","Normal",127951.545512614
527210030,60,"RL",59,16023,"Pave","NA","IR1","HLS","AllPub","CulDSac","Gtl",25,"Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",600,"Gd","Ex","PConc","Ex","TA","Gd","GLQ",1218,"Unf",0,180,1398,"GasA","Ex","Y","SBrkr",1414,1384,0,2798,1,0,3,1,3,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,670,"TA","TA","Y",182,37,0,0,0,0,"NA","NA","NA",0,"New","Partial",505970.921872068
906425045,50,"RL",82,14235,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","1.5Fin",6,8,1900,1993,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Fa","Gd","No","Unf",0,"Unf",0,676,676,"GasA","TA","Y","SBrkr",831,614,0,1445,0,0,2,0,3,1,"TA",6,"Typ",0,"NA","Detchd",1957,"Unf",2,484,"TA","TA","N",0,59,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",165709.252228664
527402220,20,"RL",,8750,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,6,1970,1970,"Gable","CompShg","MetalSd","MetalSd","BrkFace",76,"TA","TA","CBlock","TA","TA","No","BLQ",828,"Unf",0,174,1002,"GasA","TA","Y","SBrkr",1002,0,0,1002,1,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1973,"Unf",2,902,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",176605.156492827
527358140,20,"RL",105,11751,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","1Story",6,6,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",480,"TA","TA","CBlock","Gd","TA","No","BLQ",705,"Unf",0,1139,1844,"GasA","Ex","Y","SBrkr",1844,0,0,1844,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1977,"RFn",2,546,"TA","TA","Y",0,122,0,0,0,0,"NA","MnPrv","NA",0,"COD","Normal",192228.329956242
907275140,20,"RL",,12782,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","HdBoard","HdBoard","BrkFace",164,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1360,"Unf",0,462,1822,"GasA","Ex","Y","SBrkr",1828,0,0,1828,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,523,"TA","TA","Y",194,144,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",339142.748161921
903206120,75,"RL",,7793,"Pave","NA","IR1","Bnk","AllPub","Corner","Gtl",4,"Norm","Norm","1Fam","2.5Unf",7,7,1922,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","BLQ",474,"Unf",0,634,1108,"GasA","TA","N","FuseA",1160,908,0,2068,0,0,1,1,3,1,"Gd",8,"Typ",1,"Gd","Detchd",1928,"Unf",1,315,"TA","TA","Y",0,0,60,0,0,0,"NA","NA","NA",0,"WD ","Normal",254416.072681748
527402150,20,"RL",,10530,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",16,"Norm","Norm","1Fam","1Story",6,5,1971,1971,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",282,"LwQ",35,664,981,"GasA","TA","Y","SBrkr",981,0,0,981,1,0,1,1,3,1,"TA",5,"Typ",0,"NA","Detchd",1979,"Unf",2,576,"TA","TA","Y",0,312,40,0,0,0,"NA","NA","NA",0,"WD ","Normal",158127.770407856
528439030,20,"RL",73,8688,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",228,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1616,1616,"GasA","Ex","Y","SBrkr",1616,0,0,1616,0,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Attchd",2005,"RFn",3,834,"TA","TA","Y",208,59,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",263704.097422805
909101070,30,"RL",45,8212,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",3,3,1914,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","Fa","BrkTil","TA","Fa","No","Rec",203,"Unf",0,661,864,"GasA","TA","N","FuseF",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1938,"Unf",1,200,"TA","Fa","Y",0,0,96,0,0,0,"NA","NA","NA",0,"WD ","Normal",69084.7204982323
527404140,20,"RL",70,8294,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,858,858,"GasA","TA","Y","SBrkr",872,0,0,872,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1974,"Unf",4,480,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",135602.514044022
923250210,20,"RL",100,21750,"Pave","NA","Reg","HLS","AllPub","Inside","Mod",15,"Artery","Norm","1Fam","1Story",5,5,1954,1954,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,988,988,"GasA","Ex","Y","FuseA",988,0,0,988,0,0,1,0,2,1,"TA",4,"Typ",0,"NA","Attchd",1954,"RFn",2,520,"TA","TA","N",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",124490.02946532
528250020,60,"RL",,8965,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",652,"Unf",0,130,782,"GasA","Ex","Y","SBrkr",806,683,0,1489,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,400,"TA","TA","Y",0,75,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",192000
528429050,20,"RL",75,11957,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",24,"RRAn","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",53,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1550,1574,"GasA","Ex","Y","SBrkr",1574,0,0,1574,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,824,"TA","TA","Y",144,104,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",274733.455158802
909280030,50,"RL",86,11500,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",7,"Norm","Norm","1Fam","1.5Fin",7,7,1936,1987,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","No","Rec",223,"Unf",0,794,1017,"GasA","Gd","Y","SBrkr",1020,1037,0,2057,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1936,"Fin",1,180,"Fa","TA","Y",0,0,0,0,322,0,"NA","NA","NA",0,"WD ","Normal",307761.847667301
527455270,20,"RL",,9477,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",65,"TA","TA","CBlock","TA","TA","No","Rec",340,"Unf",0,524,864,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Attchd",1966,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",128938.078486029
535151100,20,"RL",65,6860,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",54,"TA","TA","CBlock","TA","TA","No","GLQ",908,"Unf",0,100,1008,"GasA","Ex","Y","SBrkr",1008,0,0,1008,1,0,1,0,3,1,"Fa",6,"Typ",0,"NA","Detchd",1964,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",153679.276007409
906204280,60,"RL",,9771,"Pave","NA","IR3","Lvl","AllPub","Corner","Gtl",23,"Norm","Norm","1Fam","2Story",6,5,1995,2002,"Gable","CompShg","HdBoard","HdBoard","BrkFace",190,"Gd","TA","PConc","Gd","TA","No","LwQ",779,"Unf",0,298,1077,"GasA","Ex","Y","SBrkr",1093,1721,0,2814,0,1,2,1,4,1,"Gd",9,"Typ",1,"TA","BuiltIn",1995,"Fin",2,614,"TA","TA","Y",48,32,0,0,216,0,"NA","GdPrv","NA",0,"WD ","Normal",343593.932589297
906223220,80,"RL",85,10541,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",23,"Norm","Norm","1Fam","SLvl",7,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",1302,735,0,2037,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"Fin",2,472,"TA","TA","Y",100,33,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",301769.126480266
903227080,50,"RM",50,6000,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",4,"Norm","Norm","1Fam","1.5Fin",6,7,1929,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,862,862,"GasA","TA","Y","SBrkr",950,208,0,1158,0,0,1,0,3,1,"TA",5,"Typ",1,"Gd","BuiltIn",1929,"RFn",1,208,"TA","TA","Y",0,0,112,0,0,0,"NA","NA","NA",0,"WD ","Normal",125390.861682488
526352090,20,"RL",85,10628,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",7,5,1970,1970,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","Gd","Gd","GLQ",778,"Unf",0,499,1277,"GasA","TA","Y","SBrkr",1277,0,0,1277,1,0,1,0,2,1,"TA",5,"Typ",1,"Po","Attchd",1970,"Unf",2,526,"TA","TA","Y",0,0,0,0,176,0,"NA","GdWo","NA",0,"WD ","Normal",184579.928332478
534127230,20,"RL",85,11050,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",301,"Unf",0,1439,1740,"GasA","Fa","Y","SBrkr",1740,0,0,1740,0,0,1,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1968,"RFn",2,512,"TA","TA","Y",25,0,0,0,192,0,"NA","GdWo","NA",0,"WD ","Family",171695.330630066
534476080,20,"RL",80,9600,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,6,1955,1955,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","Gd","CBlock","TA","TA","No","BLQ",368,"Unf",0,710,1078,"GasA","Ex","Y","SBrkr",1150,0,0,1150,1,0,1,0,2,1,"TA",6,"Typ",0,"NA","Attchd",1955,"Fin",1,288,"TA","TA","Y",0,0,0,0,175,0,"NA","MnPrv","NA",0,"WD ","Normal",169146.621633303
528427100,20,"RL",91,11830,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",24,"Feedr","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Gd","TA","PConc","Gd","TA","No","GLQ",1220,"Unf",0,322,1542,"GasA","Ex","Y","SBrkr",1542,0,0,1542,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Unf",3,852,"TA","TA","Y",168,110,0,0,0,0,"NA","NA","NA",0,"New","Partial",302984.754984855
908154195,20,"RL",128,39290,"Pave","NA","IR1","Bnk","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",10,5,2008,2009,"Hip","CompShg","CemntBd","CmentBd","Stone",1224,"Ex","TA","PConc","Ex","TA","Gd","GLQ",4010,"Unf",0,1085,5095,"GasA","Ex","Y","SBrkr",5095,0,0,5095,1,1,2,1,2,1,"Ex",15,"Typ",2,"Gd","Attchd",2008,"Fin",3,1154,"TA","TA","Y",546,484,0,0,0,0,"NA","NA","Elev",17000,"New","Partial",196824.125940661
909129100,50,"RH",55,4500,"Pave","Pave","IR2","Bnk","AllPub","Inside","Gtl",26,"Norm","Norm","1Fam","1.5Fin",5,5,1932,2000,"Gable","CompShg","VinylSd","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",182,"Unf",0,611,793,"GasA","Ex","Y","SBrkr",848,672,0,1520,0,0,1,0,3,1,"TA",6,"Typ",0,"NA","Detchd",1968,"Unf",1,281,"TA","TA","Y",0,0,56,0,0,0,"NA","NA","NA",0,"WD ","Abnorml",178218.680798429
531452180,60,"RL",,9453,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",23,"RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,"NA","Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,"NA","NA","NA",0,"WD ","Normal",236294.513177243
535402120,60,"RL",70,9247,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","2Story",6,6,1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,"TA","TA","CBlock","TA","TA","No","Rec",319,"Unf",0,539,858,"GasA","Ex","Y","SBrkr",858,858,0,1716,0,0,1,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1962,"Fin",2,490,"TA","TA","Y",0,84,0,0,120,0,"NA","NA","NA",0,"WD ","Normal",184232.401810093
531385020,20,"RL",65,8529,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",20,"Unf",0,1434,1454,"GasA","Ex","Y","SBrkr",1434,0,0,1434,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",2,527,"TA","TA","Y",290,39,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",209117.47420925
528462040,20,"FV",95,11639,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",24,"Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","CemntBd","CmentBd",,,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1428,1428,"GasA","Ex","Y","SBrkr",1428,0,0,1428,0,0,2,0,3,1,"Gd",6,"Typ",0,"NA","Attchd",2007,"Fin",2,480,"TA","TA","Y",0,120,0,0,0,0,"NA","NA","NA",0,"New","Partial",208780.75652262
